dispatch alpha/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch beta/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch alpha/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch acme/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch frozen/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch dead/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch oldtrial/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch nonsense/dashboard | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\PermissionMiddleware:view_dashboard
dispatch liveone/login | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Routing\Middleware\SubstituteBindings,Illuminate\Auth\Middleware\RedirectIfAuthenticated
dispatch liveone | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Routing\Middleware\SubstituteBindings
dispatch admin | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate:central,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\EnsureCentralContext,App\Http\Middleware\ResetDefaultGuardAfterCentralAuth
dispatch alpha/impersonate/13uJ5T28ETEa5IvXLgyfci8TzqowH9ujnvp7pIKzb6QkTe104ZDdIkuqVPCD9YRC | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Routing\Middleware\SubstituteBindings
dispatch admin | Illuminate\Cookie\Middleware\EncryptCookies,Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse,Illuminate\Session\Middleware\StartSession,Illuminate\View\Middleware\ShareErrorsFromSession,Illuminate\Foundation\Http\Middleware\ValidateCsrfToken,App\Http\Middleware\IdentifyTenant,Illuminate\Auth\Middleware\Authenticate:central,Illuminate\Routing\Middleware\SubstituteBindings,App\Http\Middleware\EnsureCentralContext,App\Http\Middleware\ResetDefaultGuardAfterCentralAuth
